step,eval_reward,algo,env,seed
1550000.0,9316.5,td3,InvertedDoublePendulum-v5,42
1560000.0,9334.647,td3,InvertedDoublePendulum-v5,42
1570000.0,9329.31,td3,InvertedDoublePendulum-v5,42
1580000.0,9346.911,td3,InvertedDoublePendulum-v5,42
1590000.0,9337.788,td3,InvertedDoublePendulum-v5,42
1600000.0,9305.077,td3,InvertedDoublePendulum-v5,42
1610000.0,9309.623,td3,InvertedDoublePendulum-v5,42
1620000.0,9340.568,td3,InvertedDoublePendulum-v5,42
1630000.0,9343.719,td3,InvertedDoublePendulum-v5,42
1640000.0,9312.617,td3,InvertedDoublePendulum-v5,42
1650000.0,9326.485,td3,InvertedDoublePendulum-v5,42
1660000.0,9312.023,td3,InvertedDoublePendulum-v5,42
1670000.0,2049.6333,td3,InvertedDoublePendulum-v5,42
1680000.0,9319.435,td3,InvertedDoublePendulum-v5,42
1690000.0,9321.046,td3,InvertedDoublePendulum-v5,42
1700000.0,9325.039,td3,InvertedDoublePendulum-v5,42
1710000.0,9344.906,td3,InvertedDoublePendulum-v5,42
1720000.0,9342.318,td3,InvertedDoublePendulum-v5,42
1730000.0,9344.697,td3,InvertedDoublePendulum-v5,42
1740000.0,9335.467,td3,InvertedDoublePendulum-v5,42
1750000.0,9325.014,td3,InvertedDoublePendulum-v5,42
1760000.0,6695.346,td3,InvertedDoublePendulum-v5,42
1770000.0,8455.747,td3,InvertedDoublePendulum-v5,42
1780000.0,9348.029,td3,InvertedDoublePendulum-v5,42
1790000.0,9338.407,td3,InvertedDoublePendulum-v5,42
1800000.0,9321.122,td3,InvertedDoublePendulum-v5,42
1810000.0,9316.047,td3,InvertedDoublePendulum-v5,42
1820000.0,8488.301,td3,InvertedDoublePendulum-v5,42
1830000.0,9343.151,td3,InvertedDoublePendulum-v5,42
1840000.0,9332.655,td3,InvertedDoublePendulum-v5,42
1850000.0,9319.729,td3,InvertedDoublePendulum-v5,42
1860000.0,9316.82,td3,InvertedDoublePendulum-v5,42
1870000.0,9326.237,td3,InvertedDoublePendulum-v5,42
1880000.0,9323.733,td3,InvertedDoublePendulum-v5,42
1890000.0,9321.38,td3,InvertedDoublePendulum-v5,42
1900000.0,9321.793,td3,InvertedDoublePendulum-v5,42
1910000.0,9326.581,td3,InvertedDoublePendulum-v5,42
1920000.0,9325.305,td3,InvertedDoublePendulum-v5,42
1930000.0,9329.754,td3,InvertedDoublePendulum-v5,42
1940000.0,9326.394,td3,InvertedDoublePendulum-v5,42
1950000.0,9324.977,td3,InvertedDoublePendulum-v5,42
1960000.0,9334.207,td3,InvertedDoublePendulum-v5,42
1970000.0,9347.584,td3,InvertedDoublePendulum-v5,42
1980000.0,9332.173,td3,InvertedDoublePendulum-v5,42
1990000.0,9326.456,td3,InvertedDoublePendulum-v5,42
2000000.0,9324.799,td3,InvertedDoublePendulum-v5,42
2010000.0,9321.34,td3,InvertedDoublePendulum-v5,42
2020000.0,9351.401,td3,InvertedDoublePendulum-v5,42
2030000.0,9354.644,td3,InvertedDoublePendulum-v5,42
2040000.0,9329.687,td3,InvertedDoublePendulum-v5,42
2050000.0,9356.258,td3,InvertedDoublePendulum-v5,42
2060000.0,9325.735,td3,InvertedDoublePendulum-v5,42
2070000.0,9335.634,td3,InvertedDoublePendulum-v5,42
2080000.0,9335.898,td3,InvertedDoublePendulum-v5,42
2090000.0,9331.867,td3,InvertedDoublePendulum-v5,42
2100000.0,9330.324,td3,InvertedDoublePendulum-v5,42
2110000.0,9329.103,td3,InvertedDoublePendulum-v5,42
2120000.0,9332.658,td3,InvertedDoublePendulum-v5,42
2130000.0,9359.415,td3,InvertedDoublePendulum-v5,42
2140000.0,9359.184,td3,InvertedDoublePendulum-v5,42
2150000.0,9358.735,td3,InvertedDoublePendulum-v5,42
2160000.0,9353.814,td3,InvertedDoublePendulum-v5,42
2170000.0,9324.726,td3,InvertedDoublePendulum-v5,42
2180000.0,9355.461,td3,InvertedDoublePendulum-v5,42
2190000.0,9323.281,td3,InvertedDoublePendulum-v5,42
2200000.0,2371.047,td3,InvertedDoublePendulum-v5,42
2210000.0,9357.499,td3,InvertedDoublePendulum-v5,42
2220000.0,9356.801,td3,InvertedDoublePendulum-v5,42
2230000.0,9355.281,td3,InvertedDoublePendulum-v5,42
2240000.0,9357.751,td3,InvertedDoublePendulum-v5,42
2250000.0,9340.055,td3,InvertedDoublePendulum-v5,42
2260000.0,9354.38,td3,InvertedDoublePendulum-v5,42
2270000.0,9335.034,td3,InvertedDoublePendulum-v5,42
2280000.0,9330.791,td3,InvertedDoublePendulum-v5,42
2290000.0,3612.658,td3,InvertedDoublePendulum-v5,42
2300000.0,9346.809,td3,InvertedDoublePendulum-v5,42
2310000.0,8467.228,td3,InvertedDoublePendulum-v5,42
2320000.0,9336.792,td3,InvertedDoublePendulum-v5,42
2330000.0,9336.973,td3,InvertedDoublePendulum-v5,42
2340000.0,9358.333,td3,InvertedDoublePendulum-v5,42
2350000.0,9354.961,td3,InvertedDoublePendulum-v5,42
2360000.0,9344.786,td3,InvertedDoublePendulum-v5,42
2370000.0,9352.428,td3,InvertedDoublePendulum-v5,42
2380000.0,9349.099,td3,InvertedDoublePendulum-v5,42
2390000.0,9355.875,td3,InvertedDoublePendulum-v5,42
2400000.0,9347.887,td3,InvertedDoublePendulum-v5,42
2410000.0,801.3464,td3,InvertedDoublePendulum-v5,42
2420000.0,9347.063,td3,InvertedDoublePendulum-v5,42
2430000.0,9345.529,td3,InvertedDoublePendulum-v5,42
2440000.0,656.5635,td3,InvertedDoublePendulum-v5,42
2450000.0,9315.267,td3,InvertedDoublePendulum-v5,42
2460000.0,9331.52,td3,InvertedDoublePendulum-v5,42
2470000.0,9318.015,td3,InvertedDoublePendulum-v5,42
2480000.0,9346.114,td3,InvertedDoublePendulum-v5,42
2490000.0,9353.0,td3,InvertedDoublePendulum-v5,42
2500000.0,9356.134,td3,InvertedDoublePendulum-v5,42
10000.0,78.2859,sac,InvertedDoublePendulum-v5,42
20000.0,9359.527,sac,InvertedDoublePendulum-v5,42
30000.0,9359.824,sac,InvertedDoublePendulum-v5,42
40000.0,9357.718,sac,InvertedDoublePendulum-v5,42
50000.0,9359.132,sac,InvertedDoublePendulum-v5,42
60000.0,9355.268,sac,InvertedDoublePendulum-v5,42
70000.0,9358.899,sac,InvertedDoublePendulum-v5,42
80000.0,9359.772,sac,InvertedDoublePendulum-v5,42
90000.0,9359.76,sac,InvertedDoublePendulum-v5,42
100000.0,9359.762,sac,InvertedDoublePendulum-v5,42
110000.0,9359.14,sac,InvertedDoublePendulum-v5,42
120000.0,9357.862,sac,InvertedDoublePendulum-v5,42
130000.0,9356.324,sac,InvertedDoublePendulum-v5,42
140000.0,9357.613,sac,InvertedDoublePendulum-v5,42
150000.0,9357.335,sac,InvertedDoublePendulum-v5,42
160000.0,9357.582,sac,InvertedDoublePendulum-v5,42
170000.0,9353.54,sac,InvertedDoublePendulum-v5,42
180000.0,9353.747,sac,InvertedDoublePendulum-v5,42
190000.0,9356.318,sac,InvertedDoublePendulum-v5,42
200000.0,9356.338,sac,InvertedDoublePendulum-v5,42
210000.0,9356.787,sac,InvertedDoublePendulum-v5,42
220000.0,9354.874,sac,InvertedDoublePendulum-v5,42
230000.0,9351.29,sac,InvertedDoublePendulum-v5,42
240000.0,9340.983,sac,InvertedDoublePendulum-v5,42
250000.0,9340.6,sac,InvertedDoublePendulum-v5,42
260000.0,9347.299,sac,InvertedDoublePendulum-v5,42
270000.0,9357.988,sac,InvertedDoublePendulum-v5,42
280000.0,9358.28,sac,InvertedDoublePendulum-v5,42
290000.0,9353.464,sac,InvertedDoublePendulum-v5,42
300000.0,9355.282,sac,InvertedDoublePendulum-v5,42
310000.0,9357.421,sac,InvertedDoublePendulum-v5,42
320000.0,9358.305,sac,InvertedDoublePendulum-v5,42
330000.0,9355.722,sac,InvertedDoublePendulum-v5,42
340000.0,9351.873,sac,InvertedDoublePendulum-v5,42
350000.0,9358.275,sac,InvertedDoublePendulum-v5,42
360000.0,9357.743,sac,InvertedDoublePendulum-v5,42
370000.0,9357.413,sac,InvertedDoublePendulum-v5,42
380000.0,9357.8,sac,InvertedDoublePendulum-v5,42
390000.0,9352.547,sac,InvertedDoublePendulum-v5,42
400000.0,9355.82,sac,InvertedDoublePendulum-v5,42
410000.0,9358.262,sac,InvertedDoublePendulum-v5,42
420000.0,9356.874,sac,InvertedDoublePendulum-v5,42
430000.0,9357.5205,sac,InvertedDoublePendulum-v5,42
440000.0,9357.998,sac,InvertedDoublePendulum-v5,42
450000.0,9357.482,sac,InvertedDoublePendulum-v5,42
460000.0,9356.493,sac,InvertedDoublePendulum-v5,42
470000.0,9356.477,sac,InvertedDoublePendulum-v5,42
480000.0,9354.923,sac,InvertedDoublePendulum-v5,42
490000.0,9357.214,sac,InvertedDoublePendulum-v5,42
500000.0,9358.069,sac,InvertedDoublePendulum-v5,42
510000.0,9358.315,sac,InvertedDoublePendulum-v5,42
520000.0,9358.496,sac,InvertedDoublePendulum-v5,42
530000.0,9358.203,sac,InvertedDoublePendulum-v5,42
540000.0,9355.977,sac,InvertedDoublePendulum-v5,42
550000.0,9356.4795,sac,InvertedDoublePendulum-v5,42
560000.0,9358.528,sac,InvertedDoublePendulum-v5,42
570000.0,9357.764,sac,InvertedDoublePendulum-v5,42
580000.0,9356.418,sac,InvertedDoublePendulum-v5,42
590000.0,9353.044,sac,InvertedDoublePendulum-v5,42
600000.0,9359.155,sac,InvertedDoublePendulum-v5,42
610000.0,9358.714,sac,InvertedDoublePendulum-v5,42
620000.0,9355.378,sac,InvertedDoublePendulum-v5,42
630000.0,9357.435,sac,InvertedDoublePendulum-v5,42
640000.0,9357.871,sac,InvertedDoublePendulum-v5,42
650000.0,9357.564,sac,InvertedDoublePendulum-v5,42
660000.0,9354.062,sac,InvertedDoublePendulum-v5,42
670000.0,9358.409,sac,InvertedDoublePendulum-v5,42
680000.0,9357.085,sac,InvertedDoublePendulum-v5,42
690000.0,9354.768,sac,InvertedDoublePendulum-v5,42
700000.0,9359.707,sac,InvertedDoublePendulum-v5,42
710000.0,8433.1045,sac,InvertedDoublePendulum-v5,42
720000.0,9354.934,sac,InvertedDoublePendulum-v5,42
730000.0,9349.861,sac,InvertedDoublePendulum-v5,42
740000.0,9356.356,sac,InvertedDoublePendulum-v5,42
750000.0,9359.194,sac,InvertedDoublePendulum-v5,42
760000.0,9358.406,sac,InvertedDoublePendulum-v5,42
770000.0,9358.28,sac,InvertedDoublePendulum-v5,42
780000.0,9359.46,sac,InvertedDoublePendulum-v5,42
790000.0,9359.802,sac,InvertedDoublePendulum-v5,42
800000.0,9359.777,sac,InvertedDoublePendulum-v5,42
810000.0,9359.81,sac,InvertedDoublePendulum-v5,42
820000.0,9359.598,sac,InvertedDoublePendulum-v5,42
830000.0,9358.49,sac,InvertedDoublePendulum-v5,42
840000.0,9359.599,sac,InvertedDoublePendulum-v5,42
850000.0,9359.02,sac,InvertedDoublePendulum-v5,42
860000.0,9357.753,sac,InvertedDoublePendulum-v5,42
870000.0,9356.069,sac,InvertedDoublePendulum-v5,42
880000.0,9358.795,sac,InvertedDoublePendulum-v5,42
890000.0,9359.105,sac,InvertedDoublePendulum-v5,42
900000.0,9359.217,sac,InvertedDoublePendulum-v5,42
910000.0,9355.709,sac,InvertedDoublePendulum-v5,42
920000.0,9357.644,sac,InvertedDoublePendulum-v5,42
930000.0,9355.109,sac,InvertedDoublePendulum-v5,42
940000.0,9358.444,sac,InvertedDoublePendulum-v5,42
950000.0,9359.81,sac,InvertedDoublePendulum-v5,42
960000.0,9359.663,sac,InvertedDoublePendulum-v5,42
970000.0,9359.575,sac,InvertedDoublePendulum-v5,42
980000.0,9359.609,sac,InvertedDoublePendulum-v5,42
990000.0,9359.638,sac,InvertedDoublePendulum-v5,42
1000000.0,9359.917,sac,InvertedDoublePendulum-v5,42
1010000.0,9359.901,sac,InvertedDoublePendulum-v5,42
1020000.0,9359.809,sac,InvertedDoublePendulum-v5,42
1030000.0,9359.906,sac,InvertedDoublePendulum-v5,42
1040000.0,9359.226,sac,InvertedDoublePendulum-v5,42
1050000.0,9357.996,sac,InvertedDoublePendulum-v5,42
1060000.0,2584.0159,sac,InvertedDoublePendulum-v5,42
1070000.0,9358.725,sac,InvertedDoublePendulum-v5,42
1080000.0,9359.112,sac,InvertedDoublePendulum-v5,42
1090000.0,9359.417,sac,InvertedDoublePendulum-v5,42
1100000.0,9359.575,sac,InvertedDoublePendulum-v5,42
1110000.0,9359.836,sac,InvertedDoublePendulum-v5,42
1120000.0,9359.372,sac,InvertedDoublePendulum-v5,42
1130000.0,9359.83,sac,InvertedDoublePendulum-v5,42
1140000.0,9359.741,sac,InvertedDoublePendulum-v5,42
1150000.0,9356.518,sac,InvertedDoublePendulum-v5,42
1160000.0,8585.122,sac,InvertedDoublePendulum-v5,42
1170000.0,9359.806,sac,InvertedDoublePendulum-v5,42
1180000.0,9358.066,sac,InvertedDoublePendulum-v5,42
1190000.0,9359.278,sac,InvertedDoublePendulum-v5,42
1200000.0,9359.622,sac,InvertedDoublePendulum-v5,42
1210000.0,9357.673,sac,InvertedDoublePendulum-v5,42
1220000.0,9355.053,sac,InvertedDoublePendulum-v5,42
1230000.0,9357.941,sac,InvertedDoublePendulum-v5,42
1240000.0,9356.166,sac,InvertedDoublePendulum-v5,42
1250000.0,9359.678,sac,InvertedDoublePendulum-v5,42
1260000.0,9359.128,sac,InvertedDoublePendulum-v5,42
1270000.0,9359.58,sac,InvertedDoublePendulum-v5,42
1280000.0,9358.869,sac,InvertedDoublePendulum-v5,42
1290000.0,9358.516,sac,InvertedDoublePendulum-v5,42
1300000.0,9359.318,sac,InvertedDoublePendulum-v5,42
1310000.0,9359.44,sac,InvertedDoublePendulum-v5,42
1320000.0,9358.592,sac,InvertedDoublePendulum-v5,42
1330000.0,9357.826,sac,InvertedDoublePendulum-v5,42
1340000.0,9359.658,sac,InvertedDoublePendulum-v5,42
1350000.0,9358.906,sac,InvertedDoublePendulum-v5,42
1360000.0,9358.691,sac,InvertedDoublePendulum-v5,42
1370000.0,9357.956,sac,InvertedDoublePendulum-v5,42
1380000.0,9355.259,sac,InvertedDoublePendulum-v5,42
1390000.0,9357.646,sac,InvertedDoublePendulum-v5,42
1400000.0,9358.13,sac,InvertedDoublePendulum-v5,42
1410000.0,9359.553,sac,InvertedDoublePendulum-v5,42
1420000.0,9359.862,sac,InvertedDoublePendulum-v5,42
1430000.0,9357.33,sac,InvertedDoublePendulum-v5,42
1440000.0,9357.313,sac,InvertedDoublePendulum-v5,42
1450000.0,9359.7295,sac,InvertedDoublePendulum-v5,42
1460000.0,9358.22,sac,InvertedDoublePendulum-v5,42
1470000.0,9358.139,sac,InvertedDoublePendulum-v5,42
1480000.0,9359.787,sac,InvertedDoublePendulum-v5,42
1490000.0,9359.841,sac,InvertedDoublePendulum-v5,42
1500000.0,8431.664,sac,InvertedDoublePendulum-v5,42
1510000.0,9357.436,sac,InvertedDoublePendulum-v5,42
1520000.0,9358.514,sac,InvertedDoublePendulum-v5,42
1530000.0,9359.485,sac,InvertedDoublePendulum-v5,42
1540000.0,9358.939,sac,InvertedDoublePendulum-v5,42
1550000.0,9359.245,sac,InvertedDoublePendulum-v5,42
1560000.0,9359.787,sac,InvertedDoublePendulum-v5,42
1570000.0,9359.791,sac,InvertedDoublePendulum-v5,42
1580000.0,9358.192,sac,InvertedDoublePendulum-v5,42
1590000.0,9357.188,sac,InvertedDoublePendulum-v5,42
1600000.0,9357.396,sac,InvertedDoublePendulum-v5,42
1610000.0,9359.539,sac,InvertedDoublePendulum-v5,42
1620000.0,9358.615,sac,InvertedDoublePendulum-v5,42
1630000.0,9358.236,sac,InvertedDoublePendulum-v5,42
1640000.0,9359.884,sac,InvertedDoublePendulum-v5,42
1650000.0,9359.143,sac,InvertedDoublePendulum-v5,42
1660000.0,9355.855,sac,InvertedDoublePendulum-v5,42
1670000.0,9356.586,sac,InvertedDoublePendulum-v5,42
1680000.0,9359.86,sac,InvertedDoublePendulum-v5,42
1690000.0,9357.234,sac,InvertedDoublePendulum-v5,42
1700000.0,9352.789,sac,InvertedDoublePendulum-v5,42
1710000.0,9358.441,sac,InvertedDoublePendulum-v5,42
1720000.0,9359.453,sac,InvertedDoublePendulum-v5,42
1730000.0,9359.293,sac,InvertedDoublePendulum-v5,42
1740000.0,9359.455,sac,InvertedDoublePendulum-v5,42
1750000.0,9356.922,sac,InvertedDoublePendulum-v5,42
1760000.0,9358.457,sac,InvertedDoublePendulum-v5,42
1770000.0,9357.532,sac,InvertedDoublePendulum-v5,42
1780000.0,9356.809,sac,InvertedDoublePendulum-v5,42
1790000.0,9357.442,sac,InvertedDoublePendulum-v5,42
1800000.0,9358.706,sac,InvertedDoublePendulum-v5,42
1810000.0,9349.722,sac,InvertedDoublePendulum-v5,42
1820000.0,9359.711,sac,InvertedDoublePendulum-v5,42
1830000.0,9359.435,sac,InvertedDoublePendulum-v5,42
1840000.0,9358.222,sac,InvertedDoublePendulum-v5,42
1850000.0,9354.356,sac,InvertedDoublePendulum-v5,42
1860000.0,9356.999,sac,InvertedDoublePendulum-v5,42
1870000.0,9359.304,sac,InvertedDoublePendulum-v5,42
1880000.0,9359.057,sac,InvertedDoublePendulum-v5,42
1890000.0,9354.288,sac,InvertedDoublePendulum-v5,42
1900000.0,9351.876,sac,InvertedDoublePendulum-v5,42
1910000.0,997.863,sac,InvertedDoublePendulum-v5,42
1920000.0,9357.884,sac,InvertedDoublePendulum-v5,42
1930000.0,9356.071,sac,InvertedDoublePendulum-v5,42
1940000.0,9358.325,sac,InvertedDoublePendulum-v5,42
1950000.0,9357.215,sac,InvertedDoublePendulum-v5,42
1960000.0,8455.119,sac,InvertedDoublePendulum-v5,42
1970000.0,9358.25,sac,InvertedDoublePendulum-v5,42
1980000.0,9358.962,sac,InvertedDoublePendulum-v5,42
1990000.0,9359.566,sac,InvertedDoublePendulum-v5,42
2000000.0,9357.858,sac,InvertedDoublePendulum-v5,42
2010000.0,9356.441,sac,InvertedDoublePendulum-v5,42
2020000.0,7252.8193,sac,InvertedDoublePendulum-v5,42
2030000.0,9358.847,sac,InvertedDoublePendulum-v5,42
2040000.0,8456.567,sac,InvertedDoublePendulum-v5,42
2050000.0,9356.745,sac,InvertedDoublePendulum-v5,42
2060000.0,9357.049,sac,InvertedDoublePendulum-v5,42
2070000.0,9358.566,sac,InvertedDoublePendulum-v5,42
2080000.0,9357.321,sac,InvertedDoublePendulum-v5,42
2090000.0,9356.613,sac,InvertedDoublePendulum-v5,42
2100000.0,9356.817,sac,InvertedDoublePendulum-v5,42
2110000.0,9356.837,sac,InvertedDoublePendulum-v5,42
2120000.0,9356.301,sac,InvertedDoublePendulum-v5,42
2130000.0,9358.879,sac,InvertedDoublePendulum-v5,42
2140000.0,1816.7909,sac,InvertedDoublePendulum-v5,42
2150000.0,9357.303,sac,InvertedDoublePendulum-v5,42
2160000.0,9356.626,sac,InvertedDoublePendulum-v5,42
2170000.0,9358.989,sac,InvertedDoublePendulum-v5,42
2180000.0,9356.874,sac,InvertedDoublePendulum-v5,42
2190000.0,9359.4375,sac,InvertedDoublePendulum-v5,42
2200000.0,9357.01,sac,InvertedDoublePendulum-v5,42
2210000.0,9357.372,sac,InvertedDoublePendulum-v5,42
2220000.0,9359.84,sac,InvertedDoublePendulum-v5,42
2230000.0,9359.279,sac,InvertedDoublePendulum-v5,42
2240000.0,9357.513,sac,InvertedDoublePendulum-v5,42
2250000.0,9356.475,sac,InvertedDoublePendulum-v5,42
2260000.0,9356.519,sac,InvertedDoublePendulum-v5,42
2270000.0,9357.8955,sac,InvertedDoublePendulum-v5,42
2280000.0,9356.631,sac,InvertedDoublePendulum-v5,42
2290000.0,9356.174,sac,InvertedDoublePendulum-v5,42
2300000.0,9357.347,sac,InvertedDoublePendulum-v5,42
2310000.0,9358.897,sac,InvertedDoublePendulum-v5,42
2320000.0,9357.77,sac,InvertedDoublePendulum-v5,42
2330000.0,9358.284,sac,InvertedDoublePendulum-v5,42
2340000.0,9359.272,sac,InvertedDoublePendulum-v5,42
2350000.0,9356.597,sac,InvertedDoublePendulum-v5,42
2360000.0,9358.118,sac,InvertedDoublePendulum-v5,42
2370000.0,9358.44,sac,InvertedDoublePendulum-v5,42
2380000.0,9359.284,sac,InvertedDoublePendulum-v5,42
2390000.0,9359.611,sac,InvertedDoublePendulum-v5,42
2400000.0,9359.781,sac,InvertedDoublePendulum-v5,42
2410000.0,9357.064,sac,InvertedDoublePendulum-v5,42
2420000.0,9358.048,sac,InvertedDoublePendulum-v5,42
2430000.0,9359.878,sac,InvertedDoublePendulum-v5,42
2440000.0,9359.842,sac,InvertedDoublePendulum-v5,42
2450000.0,9359.807,sac,InvertedDoublePendulum-v5,42
2460000.0,9357.354,sac,InvertedDoublePendulum-v5,42
2470000.0,9359.842,sac,InvertedDoublePendulum-v5,42
2480000.0,9358.613,sac,InvertedDoublePendulum-v5,42
2490000.0,9359.845,sac,InvertedDoublePendulum-v5,42
2500000.0,9359.918,sac,InvertedDoublePendulum-v5,42
10000.0,105.7,ppo,InvertedPendulum-v5,42
20000.0,242.6,ppo,InvertedPendulum-v5,42
30000.0,1000.0,ppo,InvertedPendulum-v5,42
40000.0,1000.0,ppo,InvertedPendulum-v5,42
50000.0,1000.0,ppo,InvertedPendulum-v5,42
60000.0,1000.0,ppo,InvertedPendulum-v5,42
70000.0,1000.0,ppo,InvertedPendulum-v5,42
80000.0,1000.0,ppo,InvertedPendulum-v5,42
90000.0,1000.0,ppo,InvertedPendulum-v5,42
100000.0,1000.0,ppo,InvertedPendulum-v5,42
110000.0,1000.0,ppo,InvertedPendulum-v5,42
120000.0,1000.0,ppo,InvertedPendulum-v5,42
130000.0,1000.0,ppo,InvertedPendulum-v5,42
140000.0,1000.0,ppo,InvertedPendulum-v5,42
150000.0,1000.0,ppo,InvertedPendulum-v5,42
160000.0,1000.0,ppo,InvertedPendulum-v5,42
170000.0,1000.0,ppo,InvertedPendulum-v5,42
180000.0,1000.0,ppo,InvertedPendulum-v5,42
190000.0,1000.0,ppo,InvertedPendulum-v5,42
200000.0,1000.0,ppo,InvertedPendulum-v5,42
210000.0,1000.0,ppo,InvertedPendulum-v5,42
220000.0,1000.0,ppo,InvertedPendulum-v5,42
230000.0,1000.0,ppo,InvertedPendulum-v5,42
240000.0,1000.0,ppo,InvertedPendulum-v5,42
250000.0,1000.0,ppo,InvertedPendulum-v5,42
260000.0,1000.0,ppo,InvertedPendulum-v5,42
270000.0,1000.0,ppo,InvertedPendulum-v5,42
280000.0,1000.0,ppo,InvertedPendulum-v5,42
290000.0,1000.0,ppo,InvertedPendulum-v5,42
300000.0,1000.0,ppo,InvertedPendulum-v5,42
310000.0,1000.0,ppo,InvertedPendulum-v5,42
320000.0,1000.0,ppo,InvertedPendulum-v5,42
330000.0,1000.0,ppo,InvertedPendulum-v5,42
340000.0,1000.0,ppo,InvertedPendulum-v5,42
350000.0,1000.0,ppo,InvertedPendulum-v5,42
360000.0,1000.0,ppo,InvertedPendulum-v5,42
370000.0,1000.0,ppo,InvertedPendulum-v5,42
380000.0,1000.0,ppo,InvertedPendulum-v5,42
390000.0,1000.0,ppo,InvertedPendulum-v5,42
400000.0,1000.0,ppo,InvertedPendulum-v5,42
410000.0,1000.0,ppo,InvertedPendulum-v5,42
420000.0,1000.0,ppo,InvertedPendulum-v5,42
430000.0,1000.0,ppo,InvertedPendulum-v5,42
440000.0,1000.0,ppo,InvertedPendulum-v5,42
450000.0,1000.0,ppo,InvertedPendulum-v5,42
460000.0,1000.0,ppo,InvertedPendulum-v5,42
470000.0,1000.0,ppo,InvertedPendulum-v5,42
480000.0,1000.0,ppo,InvertedPendulum-v5,42
490000.0,1000.0,ppo,InvertedPendulum-v5,42
500000.0,1000.0,ppo,InvertedPendulum-v5,42
510000.0,1000.0,ppo,InvertedPendulum-v5,42
520000.0,1000.0,ppo,InvertedPendulum-v5,42
530000.0,1000.0,ppo,InvertedPendulum-v5,42
540000.0,1000.0,ppo,InvertedPendulum-v5,42
550000.0,1000.0,ppo,InvertedPendulum-v5,42
560000.0,1000.0,ppo,InvertedPendulum-v5,42
570000.0,1000.0,ppo,InvertedPendulum-v5,42
580000.0,1000.0,ppo,InvertedPendulum-v5,42
590000.0,1000.0,ppo,InvertedPendulum-v5,42
600000.0,1000.0,ppo,InvertedPendulum-v5,42
610000.0,1000.0,ppo,InvertedPendulum-v5,42
620000.0,1000.0,ppo,InvertedPendulum-v5,42
630000.0,1000.0,ppo,InvertedPendulum-v5,42
640000.0,1000.0,ppo,InvertedPendulum-v5,42
650000.0,1000.0,ppo,InvertedPendulum-v5,42
660000.0,1000.0,ppo,InvertedPendulum-v5,42
670000.0,1000.0,ppo,InvertedPendulum-v5,42
680000.0,1000.0,ppo,InvertedPendulum-v5,42
690000.0,1000.0,ppo,InvertedPendulum-v5,42
700000.0,1000.0,ppo,InvertedPendulum-v5,42
710000.0,1000.0,ppo,InvertedPendulum-v5,42
720000.0,1000.0,ppo,InvertedPendulum-v5,42
730000.0,1000.0,ppo,InvertedPendulum-v5,42
740000.0,1000.0,ppo,InvertedPendulum-v5,42
750000.0,1000.0,ppo,InvertedPendulum-v5,42
760000.0,1000.0,ppo,InvertedPendulum-v5,42
770000.0,1000.0,ppo,InvertedPendulum-v5,42
780000.0,1000.0,ppo,InvertedPendulum-v5,42
790000.0,1000.0,ppo,InvertedPendulum-v5,42
800000.0,1000.0,ppo,InvertedPendulum-v5,42
810000.0,1000.0,ppo,InvertedPendulum-v5,42
820000.0,1000.0,ppo,InvertedPendulum-v5,42
830000.0,1000.0,ppo,InvertedPendulum-v5,42
840000.0,1000.0,ppo,InvertedPendulum-v5,42
850000.0,1000.0,ppo,InvertedPendulum-v5,42
860000.0,1000.0,ppo,InvertedPendulum-v5,42
870000.0,1000.0,ppo,InvertedPendulum-v5,42
880000.0,1000.0,ppo,InvertedPendulum-v5,42
890000.0,1000.0,ppo,InvertedPendulum-v5,42
900000.0,1000.0,ppo,InvertedPendulum-v5,42
910000.0,1000.0,ppo,InvertedPendulum-v5,42
920000.0,1000.0,ppo,InvertedPendulum-v5,42
930000.0,1000.0,ppo,InvertedPendulum-v5,42
940000.0,1000.0,ppo,InvertedPendulum-v5,42
950000.0,1000.0,ppo,InvertedPendulum-v5,42
960000.0,1000.0,ppo,InvertedPendulum-v5,42
970000.0,1000.0,ppo,InvertedPendulum-v5,42
980000.0,1000.0,ppo,InvertedPendulum-v5,42
990000.0,1000.0,ppo,InvertedPendulum-v5,42
1000000.0,1000.0,ppo,InvertedPendulum-v5,42
1010000.0,1000.0,ppo,InvertedPendulum-v5,42
1020000.0,1000.0,ppo,InvertedPendulum-v5,42
1030000.0,1000.0,ppo,InvertedPendulum-v5,42
1040000.0,1000.0,ppo,InvertedPendulum-v5,42
1050000.0,1000.0,ppo,InvertedPendulum-v5,42
1060000.0,1000.0,ppo,InvertedPendulum-v5,42
1070000.0,1000.0,ppo,InvertedPendulum-v5,42
1080000.0,1000.0,ppo,InvertedPendulum-v5,42
1090000.0,1000.0,ppo,InvertedPendulum-v5,42
1100000.0,1000.0,ppo,InvertedPendulum-v5,42
1110000.0,1000.0,ppo,InvertedPendulum-v5,42
1120000.0,1000.0,ppo,InvertedPendulum-v5,42
1130000.0,1000.0,ppo,InvertedPendulum-v5,42
1140000.0,1000.0,ppo,InvertedPendulum-v5,42
1150000.0,1000.0,ppo,InvertedPendulum-v5,42
1160000.0,1000.0,ppo,InvertedPendulum-v5,42
1170000.0,1000.0,ppo,InvertedPendulum-v5,42
1180000.0,1000.0,ppo,InvertedPendulum-v5,42
